state,city,lat,lon
KY,Partridge,37.012932,-82.877168
KY,Pathfork,36.752071,-83.462925
KY,Payneville,38.030128,-86.408164
KY,Pellville,37.752222,-86.813611
KY,Pembroke,36.798221,-87.331892
KY,Pendleton,38.480918,-85.317019
KY,Perry Park,38.548056,-84.999722
KY,Perryville,37.637494,-84.966508
KY,Petersburg,39.041561,-84.837104
KY,Pewee Valley,38.303945,-85.483377
KY,Phelps,37.498736,-82.158378
KY,Philpot,37.718317,-86.937172
KY,Phyllis,37.422152,-82.266786
KY,Pikeville,37.506833,-82.520175
KY,Pilgrim,37.763752,-82.448754
KY,Pine Knot,36.663677,-84.412745
KY,Pine Ridge,37.774872,-83.632059
KY,Pine Top,37.311528,-82.830417
KY,Pineville,36.751302,-83.698502
KY,Pinsonfork,37.565137,-82.195366
KY,Pippa Passes,37.363252,-82.829164
KY,Pittsburg,37.16,-84.104167
KY,Pleasureville,38.358718,-85.087198
KY,Plummers Landing,38.318889,-83.561111
KY,Poole,37.640278,-87.644167
KY,Port Royal,38.555278,-85.080278
KY,Powderly,37.236944,-87.159167
KY,Premium,37.068587,-82.958115
KY,Preston,38.085556,-83.753333
KY,Prestonsburg,37.649462,-82.788135
KY,Primrose,37.602222,-83.608611
KY,Princeton,37.115097,-87.863226
KY,Printer,37.505485,-82.706027
KY,Prospect,38.355987,-85.608287
KY,Providence,37.404958,-87.750512
KY,Putney,36.925907,-83.260793
KY,Quincy,38.627059,-83.105647
KY,Raccoon,37.524072,-82.426256
KY,Radcliff,37.840278,-85.949167
KY,Ransom,37.566389,-82.188333
KY,Raven,37.404328,-82.826064
KY,Ravenna,37.686711,-83.938657
KY,Raywick,37.537959,-85.43003
KY,Redfox,37.25311,-82.871865
KY,Reed,37.858764,-87.370382
KY,Regina,37.359686,-82.373697
KY,Renfro Valley,37.387778,-84.331667
KY,Revelo,36.673363,-84.472189
KY,Reynolds Station,37.696533,-86.77942
KY,Rhodelia,37.968538,-86.304079
KY,Ricetown,37.409305,-83.615062
KY,Richmond,37.754605,-84.295526
KY,Rineyville,37.75249,-85.995395
KY,River,37.875063,-82.670944
KY,Roark,37.024432,-83.506201
KY,Robards,37.675836,-87.526596
KY,Robinson Creek,37.334708,-82.567679
KY,Rochester,37.204778,-86.85921
KY,Rockfield,36.939859,-86.585389
KY,Rockholds,36.824216,-84.104048
KY,Rockhouse,37.326944,-82.4525
KY,Rockport,37.326871,-86.974624
KY,Rocky Hill,37.067481,-86.11009
KY,Rogers,37.739538,-83.65667
KY,Rosine,37.450278,-86.741389
KY,Roundhill,37.25601,-86.406974
KY,Rousseau,37.63491,-83.21472
KY,Rowdy,37.413063,-83.20403
KY,Roxana,37.090502,-83.034488
KY,Royalton,37.652116,-82.986669
KY,Rumsey,37.50762,-87.280644
KY,Rush,38.30893,-82.747602
KY,Russell,38.522575,-82.715632
KY,Russell Springs,37.056683,-85.042873
KY,Russellville,36.853074,-86.888708
KY,Sacramento,37.417687,-87.273584
KY,Sadieville,38.390816,-84.538424
KY,Saint Catharine,37.699126,-85.27106
KY,Saint Charles,37.176635,-87.55386
KY,Saint Francis,37.628644,-85.464208
KY,Saint Helens,37.582778,-83.647222
KY,Saint Mary,37.580556,-85.346389
KY,Salem,37.255346,-88.271139
KY,Salt Lick,38.104031,-83.631619
KY,Salvisa,37.915078,-84.884546
KY,Salyersville,37.763499,-83.055443
KY,Sanders,38.661004,-84.973151
KY,Sandgap,37.487097,-84.056676
KY,Sandy Hook,38.129368,-83.12725
KY,Sassafras,37.233926,-83.032125
KY,Saul,37.2725,-83.495556
KY,Scalf,36.91748,-83.726554
KY,Science Hill,37.168333,-84.64865
KY,Scottsville,36.761437,-86.192863
KY,Scuddy,37.212182,-83.093242
KY,Sebree,37.588921,-87.525489
KY,Seco,37.176523,-82.735832
KY,Sedalia,36.588208,-88.594813
KY,Sextons Creek,37.27334,-83.798378
KY,Sharon Grove,36.927754,-87.10029
KY,Sharpsburg,38.214742,-83.893199
KY,Shelbiana,37.375478,-82.455321
KY,Shelby Gap,37.232743,-82.575149
KY,Shelbyville,38.216222,-85.224271
KY,Shepherdsville,38.004515,-85.688767
KY,Sidney,37.580225,-82.338666
KY,Siler,36.720352,-83.964192
KY,Silver Grove,39.034262,-84.390849
KY,Simpsonville,38.231186,-85.354797
KY,Sitka,37.892187,-82.844554
KY,Sizerock,37.160833,-83.373333
KY,Slade,37.788958,-83.684852
KY,Slaughters,37.5054,-87.505344
KY,Slemp,37.08037,-83.11694
KY,Smilax,37.166314,-83.284533
KY,Smith Mills,37.798333,-87.761944
KY,Smithfield,38.393308,-85.265579
KY,Smithland,37.12269,-88.383593
KY,Smiths Grove,37.058104,-86.193757
KY,Soldier,38.259167,-83.299444
KY,Somerset,37.073853,-84.604362
KY,Sonora,37.52207,-85.922969
KY,South Carrollton,37.3375,-87.141944
KY,South Portsmouth,38.708706,-83.016218
KY,South Shore,38.709269,-82.946373
KY,South Union,36.876389,-86.656389
KY,South Williamson,37.666991,-82.288608
KY,Sparta,38.725582,-84.881334
KY,Spottsville,37.839948,-87.424682
KY,Springfield,37.701352,-85.240473
KY,Staffordsville,37.838463,-82.85743
KY,Stambaugh,37.84112,-82.76779
KY,Stamping Ground,38.288802,-84.681824
KY,Stanford,37.524529,-84.691177
KY,Stanley,37.823333,-87.243889
KY,Stanton,37.842703,-83.829947
KY,Stanville,37.578386,-82.669174
KY,Stearns,36.708184,-84.516484
KY,Steele,37.40292,-82.207079
KY,Stephensport,37.904781,-86.523961
KY,Stinnett,37.08835,-83.390742
KY,Stone,37.560639,-82.288987
KY,Stoney Fork,36.889184,-83.538504
KY,Stopover,37.530336,-82.073522
KY,Strunk,36.619068,-84.430801
KY,Sturgis,37.548669,-87.996457
KY,Sullivan,37.4975,-87.945278
KY,Sulphur,38.492062,-85.252021
KY,Summer Shade,36.888345,-85.708322
KY,Summersville,37.34186,-85.619376
KY,Sweeden,37.252343,-86.29569
KY,Symsonia,36.871544,-88.528576
KY,Tateville,36.973892,-84.438364
KY,Taylorsville,38.047054,-85.382861
KY,Teaberry,37.421955,-82.640456
KY,Thelma,37.798745,-82.775532
KY,Thornton,37.129622,-82.7382
KY,Thousandsticks,37.185,-83.428889
KY,Tiline,37.162773,-88.254679
KY,Tollesboro,38.572332,-83.560458
KY,Tolu,37.433056,-88.245278
KY,Tomahawk,37.879292,-82.599269
KY,Tompkinsville,36.713085,-85.696842
KY,Topmost,37.346979,-82.781036
KY,Totz,36.970968,-83.201891
KY,Tram,37.573333,-82.646389
KY,Trenton,36.731384,-87.261098
KY,Trosper,36.782564,-83.831442
KY,Turners Station,38.550361,-85.132512
KY,Tutor Key,37.860527,-82.735106
KY,Tyner,37.343023,-83.870674
KY,Ulysses,37.945833,-82.673611
KY,Union,38.943511,-84.727359
KY,Union Star,37.961589,-86.461519
KY,Uniontown,37.767741,-87.926335
KY,Upton,37.456802,-85.908619
KY,Utica,37.620559,-87.059082
KY,Van Lear,37.692916,-82.703236
KY,Vanceburg,38.551511,-83.355448
KY,Vancleve,37.64768,-83.380553
KY,Varney,37.698541,-82.350976
KY,Verona,38.839012,-84.690722
KY,Versailles,38.041301,-84.728683
KY,Vest,37.408732,-83.06265
KY,Vicco,37.189826,-83.099792
KY,Vincent,37.443733,-83.784628
KY,Vine Grove,37.858937,-86.006888
KY,Viper,37.150655,-83.158299
KY,Virgie,37.313669,-82.649445
KY,Waco,37.766833,-84.117061
KY,Waddy,38.105445,-85.12883
KY,Walker,36.891138,-83.6616
KY,Wallingford,38.337449,-83.562532
KY,Wallins Creek,36.816532,-83.418968
KY,Walton,38.887491,-84.63277
KY,Waneta,37.474444,-84.041111
KY,Warbranch,36.956667,-83.450278
KY,Warfield,37.858088,-82.432192
KY,Warsaw,38.780704,-84.849584
KY,Washington,38.615833,-83.808611
KY,Water Valley,36.569358,-88.808371
KY,Waverly,37.742985,-87.806688
KY,Wayland,37.436709,-82.801037
KY,Waynesburg,37.349932,-84.665486
KY,Webbville,38.163377,-82.789743
KY,Webster,37.923936,-86.403204
KY,Weeksbury,37.327778,-82.688333
KY,Welchs Creek,37.30856,-86.637139
KY,Wellington,37.965353,-83.47305
KY,Wendover,37.129115,-83.350185
KY,West Liberty,37.949746,-83.279926
KY,West Louisville,37.696667,-87.286944
KY,West Paducah,37.092239,-88.761075
KY,West Point,37.995408,-85.954502
KY,West Somerset,37.09,-84.645833
KY,West Van Lear,37.786111,-82.771389
KY,Westport,38.492068,-85.45242
KY,Westview,37.679196,-86.427286
KY,Wheatcroft,37.49,-87.862778
KY,Wheelwright,37.3325,-82.721111
KY,Whick,37.41022,-83.374707
KY,White Mills,37.543765,-86.039519
KY,White Plains,37.178765,-87.364415
KY,Whitesburg,37.115463,-82.838768
KY,Whitesville,37.683402,-86.869912
KY,Whitley City,36.738597,-84.468364
KY,Wickliffe,36.967969,-89.017693
KY,Wildie,37.423333,-84.302222
KY,Willard,38.211667,-82.897222
KY,Williamsburg,36.735535,-84.143592
KY,Williamsport,37.81416,-82.710455
KY,Williamstown,38.629191,-84.57441
KY,Willisburg,37.837333,-85.136187
KY,Wilmore,37.862141,-84.662079
KY,Winchester,37.987161,-84.178894
KY,Windsor,37.127778,-84.912222
KY,Wingo,36.625282,-88.739449
KY,Winston,37.705556,-84.082222
KY,Wittensville,37.870297,-82.809987
KY,Woodbine,36.918793,-84.082743
KY,Woodburn,36.855688,-86.562291
KY,Woodbury,37.183333,-86.633889
KY,Woollum,37.009657,-83.847202
KY,Wooton,37.192435,-83.292655
KY,Worthington,38.551102,-82.739553
KY,Worthville,38.617948,-85.066321
KY,Wrigley,38.018333,-83.271389
KY,Yeaddiss,37.043019,-83.227006
KY,Yerkes,37.277222,-83.301111
KY,Yosemite,37.307355,-84.812412
KY,Zoe,37.666371,-83.668778
LA,Abbeville,29.958828,-92.142655
LA,Abita Springs,30.483696,-90.004072
LA,Acme,31.301618,-91.821563
LA,Addis,30.355699,-91.261348
LA,Aimwell,31.761898,-91.992491
LA,Akers,30.29,-90.401667
LA,Albany,30.514872,-90.596415
LA,Alexandria,31.288519,-92.463349
LA,Ama,29.943494,-90.292509
LA,Amelia,29.66046,-91.111105
LA,Amite,30.718208,-90.570493
LA,Anacoco,31.221762,-93.358949
LA,Angie,30.922406,-89.856714
LA,Angola,30.96562,-91.597948
LA,Arabi,29.961154,-89.996497
LA,Arcadia,32.555643,-92.924529
LA,Archibald,32.348889,-91.777222
LA,Arnaudville,30.398054,-91.926285
LA,Ashland,32.141667,-93.098056
LA,Athens,32.645073,-93.023875
LA,Atlanta,31.873583,-92.764125
LA,Avery Island,29.903333,-91.910278
LA,Baker,30.588056,-91.168056
LA,Baldwin,29.848784,-91.545783
LA,Ball,31.4048,-92.4075
LA,Barataria,29.717859,-90.126232
LA,Barksdale Afb,32.514313,-93.638172
LA,Basile,30.497787,-92.57357
LA,Baskin,32.289728,-91.713154
LA,Bastrop,32.789382,-91.90776
LA,Batchelor,30.802631,-91.668675
LA,Baton Rouge,30.450731,-91.186954
LA,Belcher,32.754393,-93.850799
LA,Bell City,30.114454,-92.94407
LA,Belle Chasse,29.834514,-90.004177
LA,Belle Rose,30.025955,-91.044351
LA,Belmont,31.709956,-93.495863
LA,Bentley,31.466035,-92.49273
LA,Benton,32.697617,-93.69095
LA,Bernice,32.821024,-92.626269
LA,Berwick,29.698786,-91.205662
LA,Bethany,32.366179,-94.003394
LA,Bienville,32.252323,-92.908402
LA,Blanchard,32.580833,-93.8925
LA,Bogalusa,30.773303,-89.865329
LA,Bonita,32.912263,-91.682158
LA,Boothville,29.321389,-89.393889
LA,Bordelonville,31.105278,-91.907222
LA,Bossier City,32.544924,-93.703826
LA,Bourg,29.548489,-90.60866
LA,Boutte,29.897319,-90.393396
LA,Boyce,31.321601,-92.686681
LA,Braithwaite,29.673563,-89.885347
LA,Branch,30.328684,-92.334618
LA,Breaux Bridge,30.274955,-91.905899
LA,Brittany,30.211944,-90.881389
LA,Broussard,30.12189,-91.950171
LA,Brusly,30.387692,-91.252649
LA,Bunkie,30.949284,-92.182582
LA,Buras,29.341056,-89.47568
LA,Burnside,30.138611,-90.923889
LA,Bush,30.613393,-89.955664
LA,Cade,30.087222,-91.905278
LA,Calhoun,32.524791,-92.329929
LA,Calvin,31.965556,-92.775556
LA,Cameron,29.86492,-93.277662
LA,Campti,31.895851,-93.093572
LA,Carencro,30.324433,-92.042265
LA,Carville,30.220759,-91.102484
LA,Castor,32.245181,-93.093576
LA,Cecilia,30.336944,-91.853056
LA,Center Point,31.263068,-92.187868
LA,Centerville,29.759444,-91.428333
LA,Chalmette,29.946611,-89.961137
LA,Charenton,29.881389,-91.525
LA,Chase,32.096944,-91.698889
LA,Chataignier,30.568333,-92.321944
LA,Chatham,32.292246,-92.437433
LA,Chauvin,29.463401,-90.597952
LA,Cheneyville,31.020097,-92.295144
LA,Choudrant,32.555627,-92.522419
LA,Church Point,30.401287,-92.223954
LA,Clarence,31.821389,-93.029444
LA,Clarks,32.026389,-92.138889
LA,Clayton,31.78857,-91.542547
LA,Clinton,30.824867,-90.933141
LA,Cloutierville,31.535918,-92.857326
LA,Colfax,31.507948,-92.656758
LA,Collinston,32.697143,-91.863419
LA,Columbia,32.114794,-92.103653
LA,Convent,30.055251,-90.864988
LA,Converse,31.785153,-93.71569
LA,Cotton Valley,32.819011,-93.425885
LA,Cottonport,30.986168,-92.058124
LA,Coushatta,32.050099,-93.315644
LA,Covington,30.487606,-90.095933
LA,Creole,29.797813,-93.034874
LA,Crowley,30.214753,-92.377709
LA,Crowville,32.240556,-91.59
LA,Cullen,32.968889,-93.450556
LA,Cut Off,29.523188,-90.339298
LA,Darrow,30.12999,-90.965102
LA,Delcambre,29.947414,-91.988938
LA,Delhi,32.450433,-91.512487
LA,Delta,32.325556,-90.926944
LA,Denham Springs,30.5821,-90.9341
LA,Dequincy,30.421113,-93.415053
LA,Deridder,30.828738,-93.268461
LA,Des Allemands,29.821993,-90.447049
LA,Destrehan,29.96579,-90.373982
LA,Deville,31.354506,-92.202287
LA,Dodson,32.070131,-92.678292
LA,Donaldsonville,30.101799,-90.997025
LA,Donner,29.695556,-90.944167
LA,Downsville,32.652508,-92.374471
LA,Doyline,32.490023,-93.399585
LA,Dry Creek,30.735356,-92.988849
LA,Dry Prong,31.597921,-92.566479
LA,Dubach,32.694893,-92.678543
LA,Dubberly,32.519164,-93.21419
LA,Dulac,29.359814,-90.655655
LA,Duplessis,30.269444,-90.938333
LA,Dupont,30.929167,-91.947778
LA,Duson,30.191216,-92.152455
LA,Echo,31.11,-92.241667
LA,Edgard,30.031863,-90.581678
LA,Effie,31.189613,-92.194182
LA,Egan,30.250966,-92.500226
LA,Elizabeth,30.868333,-92.792778
LA,Elm Grove,32.388628,-93.502615
LA,Elmer,31.146476,-92.717062
LA,Elton,30.471496,-92.699614
LA,Empire,29.3875,-89.597222
LA,Enterprise,31.906412,-91.875149
LA,Epps,32.616099,-91.49135
LA,Erath,29.952237,-92.034266
LA,Eros,32.398822,-92.34795
LA,Erwinville,30.551252,-91.399444
LA,Estherwood,30.180556,-92.464167
LA,Ethel,30.813124,-91.109975
LA,Eunice,30.51158,-92.398474
LA,Evangeline,30.26829,-92.553244
LA,Evans,31.008817,-93.422171
LA,Evergreen,30.951089,-92.090039
LA,Fairbanks,32.644167,-92.036389
LA,Farmerville,32.753378,-92.317955
LA,Fenton,30.366944,-92.918056
LA,Ferriday,31.647944,-91.571958
LA,Fisher,31.493655,-93.460197
LA,Flatwoods,31.384882,-92.881246
LA,Flora,31.612222,-93.0975
LA,Florien,31.427455,-93.517916
LA,Fluker,30.812776,-90.52067
LA,Folsom,30.61447,-90.187927
LA,Fordoche,30.550835,-91.697258
LA,Forest,32.791944,-91.413333
LA,Forest Hill,31.024304,-92.510798
LA,Fort Necessity,32.043412,-91.825694
LA,Fort Polk,31.032068,-93.22213
LA,Franklin,29.785656,-91.502643
LA,Franklinton,30.857735,-90.115479
LA,French Settlement,30.336394,-90.773225
LA,Frierson,32.244968,-93.691488
LA,Galliano,29.431125,-90.298054
LA,Garden City,29.765278,-91.465556
LA,Gardner,31.269444,-92.692778
LA,Garyville,30.05352,-90.620113
LA,Geismar,30.236265,-90.975824
LA,Georgetown,31.745006,-92.395182
LA,Gheens,29.707591,-90.484855
LA,Gibsland,32.529874,-93.070558
LA,Gibson,29.662522,-90.977637
LA,Gilbert,32.034943,-91.592026
LA,Gilliam,32.825055,-93.829268
LA,Glenmora,30.978384,-92.645758
LA,Gloster,32.191705,-93.829309
LA,Glynn,30.637617,-91.342311
LA,Golden Meadow,29.382054,-90.263932
LA,Goldonna,31.999988,-92.961056
LA,Gonzales,30.238333,-90.92
LA,Gorum,31.432778,-92.943333
LA,Grambling,32.524398,-92.715785
LA,Gramercy,30.052711,-90.690182
LA,Grand Cane,32.105,-93.794064
LA,Grand Chenier,29.787535,-92.897997
LA,Grand Coteau,30.419722,-92.046667
LA,Grand Isle,29.22973,-90.008801
LA,Grant,30.788333,-92.948333
LA,Gray,29.69034,-90.78071
LA,Grayson,32.012108,-91.974615
LA,Greensburg,30.864693,-90.725561
LA,Greenwell Springs,30.52114,-91.007484
LA,Greenwood,32.424025,-93.969252
LA,Gretna,29.910806,-90.053115
LA,Grosse Tete,30.387935,-91.43829
LA,Gueydan,30.025541,-92.533779
LA,Hackberry,29.982187,-93.374973
LA,Hahnville,30.000094,-90.488581
LA,Hall Summit,32.175249,-93.30475
LA,Hamburg,31.073269,-91.916177
LA,Hammond,30.51908,-90.487856
LA,Harrisonburg,31.766926,-91.883971
LA,Harvey,29.872535,-90.067259
LA,Haughton,32.550732,-93.565742
LA,Hayes,30.108611,-92.92
LA,Haynesville,32.927807,-93.069137
LA,Heflin,32.447008,-93.285192
LA,Hessmer,31.0534,-92.139933
LA,Hester,30.033333,-90.758611
LA,Hineston,31.082535,-92.77488
LA,Hodge,32.276667,-92.723333
LA,Holden,30.555646,-90.665176
LA,Homer,32.774883,-93.028834
LA,Hornbeck,31.322639,-93.368306
LA,Hosston,32.896653,-93.883425
LA,Houma,29.59433,-90.754808
LA,Husser,30.679167,-90.337222
LA,Ida,32.993393,-93.902186
LA,Independence,30.635148,-90.527685
LA,Innis,30.877778,-91.680556
LA,Iota,30.300081,-92.532201
LA,Iowa,30.221937,-93.02586
LA,Jackson,30.827034,-91.234537
LA,Jamestown,32.36127,-93.184758
LA,Jarreau,30.632585,-91.433205
LA,Jeanerette,29.90324,-91.654397
LA,Jena,31.674817,-92.113677
LA,Jennings,30.22011,-92.657405
LA,Jigger,32.034722,-91.746667
LA,Jones,32.966286,-91.596509
LA,Jonesboro,32.248292,-92.694425
LA,Jonesville,31.636486,-91.845812
LA,Joyce,31.939167,-92.598611
LA,Kaplan,29.977096,-92.302463
LA,Keatchie,32.162173,-93.951046
LA,Keithville,32.316059,-93.888138
LA,Kelly,32.028619,-92.126072
LA,Kenner,29.991203,-90.247901
LA,Kentwood,30.889215,-90.472829
LA,Kilbourne,32.999444,-91.315
LA,Kinder,30.460653,-92.869332
LA,Kraemer,29.866667,-90.696944
LA,Krotz Springs,30.537928,-91.756329
LA,Kurthwood,31.337222,-93.165556
LA,La Place,30.077718,-90.489544
LA,Labadieville,29.834458,-90.961319
LA,Lacassine,30.145587,-92.829262
LA,Lacombe,30.322027,-89.929744
LA,Lafayette,30.236141,-92.008261
LA,Lafitte,29.562194,-90.056633
LA,Lake Arthur,30.09097,-92.682526
LA,Lake Charles,30.228453,-93.187966
LA,Lake Providence,32.807067,-91.19057
LA,Lakeland,30.579941,-91.421677
LA,Larose,29.572222,-90.381667
LA,Lawtell,30.518333,-92.184722
LA,Lebeau,30.731111,-91.976944
LA,Leblanc,30.508889,-92.948889
LA,Lecompte,31.106032,-92.389031
LA,Leesville,31.144292,-93.223957
LA,Lena,31.418481,-92.77185
LA,Leonville,30.470278,-91.978333
LA,Lettsworth,30.932394,-91.740252
LA,Libuse,31.353889,-92.333333
LA,Lillie,32.952931,-92.685769
LA,Lisbon,32.845196,-92.88781
LA,Livingston,30.474107,-90.767339
LA,Livonia,30.552353,-91.533219
LA,Lockport,29.603493,-90.490614
LA,Logansport,31.994327,-93.962733
LA,Longleaf,31.006389,-92.5525
LA,Longstreet,32.0975,-93.951944
LA,Longville,30.579992,-93.254806
LA,Loranger,30.588407,-90.356723
LA,Loreauville,30.068276,-91.659571
LA,Lottie,30.503947,-91.71053
LA,Luling,29.925116,-90.369261
LA,Lutcher,30.044679,-90.70084
LA,Lydia,29.919167,-91.795278
LA,Madisonville,30.428743,-90.177282
LA,Mamou,30.649648,-92.419646
LA,Mandeville,30.386096,-90.076846
LA,Mangham,32.333114,-91.797607
LA,Mansfield,32.023863,-93.698045
LA,Mansura,31.061466,-92.054333
LA,Many,31.58508,-93.464113
LA,Maringouin,30.482292,-91.516816
LA,Marion,32.888155,-92.25706
LA,Marksville,31.139614,-92.083145
LA,Marrero,29.859756,-90.110462
LA,Marthaville,31.772583,-93.395428
LA,Mathews,29.681982,-90.494914
LA,Maurepas,30.271587,-90.704255
LA,Maurice,30.07215,-92.107035
LA,Melrose,31.598611,-92.966944
LA,Melville,30.662643,-91.75649
LA,Mer Rouge,32.77176,-91.771643
LA,Meraux,29.933494,-89.921433
LA,Mermentau,30.189722,-92.5825
LA,Merryville,30.770145,-93.530734
LA,Metairie,29.987138,-90.169513
LA,Milton,30.103611,-92.076389
LA,Minden,32.632281,-93.288587
LA,Mittie,30.678812,-92.932056
LA,Monroe,32.528551,-92.106104
LA,Montegut,29.474366,-90.543952
LA,Monterey,31.440287,-91.734455
LA,Montgomery,31.667388,-92.841178
LA,Mooringsport,32.66258,-93.973018
LA,Mora,31.333927,-92.888915
LA,Moreauville,31.036766,-91.981814
LA,Morgan City,29.723937,-91.116497
LA,Morganza,30.724491,-91.595935
LA,Morrow,30.824887,-92.040781
LA,Morse,30.143437,-92.463153
LA,Mount Airy,30.051111,-90.637778
LA,Mount Hermon,30.953619,-90.276886
LA,Napoleonville,29.92884,-91.026608
LA,Natalbany,30.546111,-90.484722
LA,Natchez,31.661502,-93.024117
LA,Natchitoches,31.761688,-93.091572
LA,Negreet,31.469167,-93.574722
LA,New Iberia,30.001027,-91.819959
LA,New Orleans,29.963071,-90.160953
LA,New Roads,30.701356,-91.442124
LA,New Sarpy,29.977778,-90.387778
LA,Newellton,32.065621,-91.257771
LA,Newllano,31.069396,-93.287899
LA,Noble,31.693849,-93.716679
LA,Norco,30.005706,-90.419796
LA,Norwood,30.951772,-91.062871
LA,Oak Grove,32.872258,-91.412905
LA,Oak Ridge,32.624317,-91.761785
LA,Oakdale,30.817173,-92.663964
LA,Oberlin,30.6162,-92.752672
LA,Oil City,32.745107,-93.983844
LA,Olla,31.87339,-92.22139
LA,Opelousas,30.51442,-92.089668
LA,Oscar,30.598759,-91.48458
LA,Otis,31.226442,-92.744478
LA,Paincourtville,29.99,-91.055
LA,Palmetto,30.706543,-91.911384
LA,Paradis,29.877033,-90.435246
LA,Patterson,29.69671,-91.281231
LA,Paulina,30.035159,-90.737439
LA,Pearl River,30.394448,-89.77315
LA,Pelican,31.896563,-93.563361
LA,Perry,29.948333,-92.156944
LA,Pierre Part,29.95501,-91.200167
LA,Pilottown,29.181389,-89.2575
LA,Pine Grove,30.703202,-90.767235
LA,Pine Prairie,30.783611,-92.425278
LA,Pineville,31.3238,-92.4246
LA,Pioneer,32.715436,-91.464822
LA,Pitkin,30.932988,-92.954762
LA,Plain Dealing,32.907419,-93.690534
LA,Plaquemine,30.268414,-91.252361
LA,Plattenville,29.988611,-91.021944
LA,Plaucheville,30.936484,-91.984673
LA,Pleasant Hill,31.808577,-93.513594
LA,Pointe A La Hache,29.608333,-89.848333
LA,Pollock,31.499966,-92.400536
LA,Ponchatoula,30.440644,-90.442247
LA,Port Allen,30.471983,-91.254088
LA,Port Barre,30.547788,-91.928576
LA,Port Sulphur,29.470011,-89.68475
LA,Powhatan,31.872778,-93.201111
LA,Prairieville,30.315588,-90.929904
LA,Pride,30.613321,-90.99429
LA,Princeton,32.579089,-93.522577
LA,Provencal,31.580117,-93.140089
LA,Quitman,32.356423,-92.708532
LA,Raceland,29.717835,-90.599908
LA,Ragley,30.470262,-93.233652
LA,Rayne,30.204508,-92.248592
LA,Rayville,32.468938,-91.7643
LA,Reddell,30.673889,-92.426111
LA,Reeves,30.496734,-93.036847
LA,Reserve,30.060255,-90.551773
LA,Rhinehart,31.640278,-91.995
LA,Ringgold,32.326302,-93.298241
LA,Roanoke,30.318167,-92.686973
LA,Robeline,31.771453,-93.320972
LA,Robert,30.506327,-90.335171
LA,Rodessa,32.970079,-93.988474
LA,Rosedale,30.440776,-91.45616
LA,Roseland,30.771711,-90.524277
LA,Rosepine,30.919722,-93.282222
LA,Rougon,30.603452,-91.381316
LA,Ruby,31.189167,-92.248611
LA,Ruston,32.530823,-92.643927
LA,Saint Amant,30.23849,-90.843527
LA,Saint Benedict,30.526667,-90.1125
LA,Saint Bernard,29.861093,-89.836414
LA,Saint Francisville,30.858658,-91.392266
LA,Saint Gabriel,30.279873,-91.09162
LA,Saint James,30.027598,-90.860549
LA,Saint Joseph,31.924805,-91.278432
LA,Saint Landry,30.83812,-92.393846
LA,Saint Martinville,30.208282,-91.825961
LA,Saint Maurice,31.759444,-92.958889
LA,Saint Rose,29.958074,-90.312432
LA,Saline,32.156604,-92.948606
LA,Sarepta,32.943361,-93.440407
LA,Schriever,29.712276,-90.851341
LA,Scott,30.250401,-92.098079
LA,Shongaloo,32.971289,-93.296264
LA,Shreveport,32.503743,-93.748696
LA,Sibley,32.509539,-93.300902
LA,Sicily Island,31.850734,-91.680711
LA,Sieper,31.197034,-92.76981
LA,Sikes,32.068616,-92.442894
LA,Simmesport,30.977119,-91.825868
LA,Simpson,31.245556,-93.015278
LA,Simsboro,32.538388,-92.799484
LA,Singer,30.532906,-93.464986
LA,Slagle,31.202222,-93.127222
LA,Slaughter,30.799139,-91.052251
LA,Slidell,30.278411,-89.771192
LA,Sondheimer,32.577216,-91.248197
LA,Sorrento,30.185388,-90.86314
LA,Spearsville,32.955022,-92.58698
LA,Springfield,30.415738,-90.577479
LA,Springhill,33.00054,-93.459563
LA,Starks,30.308477,-93.661485
LA,Start,32.486389,-91.859167
LA,Sterlington,32.593268,-92.12134
LA,Stonewall,32.284758,-93.800277
LA,Sugartown,30.827653,-93.017017
LA,Sulphur,30.219001,-93.363911
LA,Summerfield,32.923802,-92.821516
LA,Sun,30.648889,-89.8925
LA,Sunset,30.393741,-92.075681
LA,Sunshine,30.29824,-91.179922
LA,Swartz,32.568611,-91.985
LA,Talisheek,30.5325,-89.876667
LA,Tallulah,32.402127,-91.190066
LA,Tangipahoa,30.875833,-90.511944
LA,Taylor,32.545556,-93.119167
LA,Theriot,29.451587,-90.765146
LA,Thibodaux,29.799213,-90.809605
LA,Tickfaw,30.566849,-90.481997
LA,Tioga,31.415732,-92.447116
LA,Transylvania,32.670529,-91.228813
LA,Trout,31.653142,-92.19931
LA,Tullos,31.853088,-92.301254
LA,Tunica,30.929167,-91.555
LA,Turkey Creek,30.876944,-92.413056
LA,Uncle Sam,30.021679,-90.771879
LA,Urania,31.863611,-92.295833
LA,Vacherie,29.969372,-90.709699
LA,Varnado,30.982085,-89.7606
LA,Venice,29.261812,-89.347776
LA,Ventress,30.681404,-91.403257
LA,Vidalia,31.578222,-91.469471
LA,Ville Platte,30.692376,-92.27371
LA,Vinton,30.201523,-93.572808
LA,Violet,29.904347,-89.895992
LA,Vivian,32.866844,-93.987312
LA,Wakefield,30.889167,-91.35
LA,Walker,30.524748,-90.855708
LA,Washington,30.709881,-92.039888
LA,Waterproof,31.807613,-91.387154
LA,Watson,30.575556,-90.953056
